user_id,lead_created_at,acquisition_channel,region,device_type,lead_score,company_size
U103376,2025-04-27 09:24:00,Organic,APAC,Tablet,80.0,11 - 50
U103377,2025-02-15 17:53:00,Organic,LATAM,mobile ,50.0,201-1000
U103378,2025-04-19 22:46:00,Paid Search,,Desktop,59.0,1000+
U103379,2025-03-06 20:00:00,email,APAC,Mobile,83.0,51-200
U103380,2025-04-24 05:58:00,Email,APAC,mobile ,,11 - 50
U103381,01/14/2025 08:21,Partner,,Desktop,56.0,201-1000
U103382,2025-03-25 19:34:00,Email,EMEA,mobile ,29.0,51-200
U103383,2025-02-22 03:56:00,paid search,North America,Desktop,57.0,1-10
U103384,2025-03-05 12:24:00,Organic,EMEA,Tablet,62.0,
U103385,2025-01-03 18:15:00,Email,LATAM,Mobile,57.0,
U103386,2025-01-22 19:02:00,Paid Search,LATAM,Desktop,53.0,1000+
U103387,2025-04-19 00:43:00,Organic,EMEA,Desktop,88.0,11-50
U103388,04/01/2025 01:00,Social,EMEA,Desktop,56.0,
U103389,2025-06-24 10:15:00,Referral,EMEA,mobile ,54.0,1000+
U103390,2025-03-16 21:43:00,email,LATAM,mobile ,66.0,
U103391,2025-06-25 11:36:00,Direct,North America,Tablet,54.0,11 - 50
U103392,2025-04-20 15:02:00,Social,APAC,Desktop,13.0,
U103393,2025-03-09 12:01:00,Email,,Desktop,,11-50
U103394,2025-06-16 22:55:00,Direct,North America,Desktop,77.0,1-10
U103395,06/02/2025 08:49,Organic,North America,Tablet,54.0,1000+
U103396,2025-05-08 05:15:00,Paid Search,APAC,mobile ,58.0,
U103397,2025-03-11 19:50:00,paid search,APAC,Tablet,80.0,51-200
U103398,2025-01-16 14:54:00,Email,,mobile ,98.0,51-200
U103399,2025-05-25 16:04:00,Partner,APAC,desktop,76.0,1-10
U103400,2025-06-12 01:12:00,Direct,North America,desktop,34.0,11 - 50
U103401,2025-05-28 20:47:00,Social,North America,desktop,55.0,1000+
U103402,02/10/2025 22:11,Email,,Desktop,41.0,
U103403,2025-03-19 14:57:00,Social,EMEA,Desktop,46.0,11 - 50
U103404,2025-04-23 21:07:00,Email,LATAM,Mobile,59.0,
U103405,2025-04-11 19:19:00,Social,,Tablet,71.0,1000+
U103406,2025-06-10 13:25:00,Organic,,Tablet,,11-50
U103407,2025-03-04 04:00:00,email,EMEA,desktop,64.0,11 - 50
U103408,2025-04-09 16:48:00,paid search,APAC,desktop,41.0,201-1000
U103409,03/23/2025 08:40,Social,LATAM,Mobile,39.0,
U103410,2025-05-01 05:37:00,Email,EMEA,Desktop,30.0,201-1000
U103411,2025-02-14 20:43:00,Partner,LATAM,Mobile,66.0,
U103412,2025-05-15 18:42:00,Referral,North America,Tablet,48.0,51-200
U103413,2025-01-02 01:45:00,Social,,Tablet,0.0,1-10
U103414,2025-06-27 11:52:00,Social,APAC,Tablet,56.0,11-50
U103415,2025-03-18 10:44:00,email,,Mobile,74.0,1000+
U103416,03/06/2025 21:14,Social,North America,Desktop,65.0,
U103417,2025-06-11 00:58:00,paid search,LATAM,Desktop,64.0,
U103418,2025-01-28 21:36:00,Referral,APAC,desktop,70.0,201-1000
U103419,2025-05-16 03:02:00,Paid Search,APAC,Desktop,,11-50
U103420,2025-05-14 19:52:00,Referral,APAC,Mobile,23.0,201-1000
U103421,2025-01-08 13:09:00,Social,,mobile ,68.0,201-1000
U103422,2025-02-19 10:18:00,Partner,North America,desktop,71.0,11-50
U103423,03/28/2025 02:14,Organic,LATAM,Desktop,61.0,11 - 50
U103424,2025-01-15 06:51:00,Social,LATAM,mobile ,80.0,1000+
U103425,2025-04-22 03:17:00,Email,North America,Mobile,26.0,11-50
U103426,2025-02-17 03:23:00,Partner,APAC,Tablet,61.0,11 - 50
U103427,2025-03-08 03:30:00,Organic,EMEA,Tablet,59.0,201-1000
U103428,2025-05-18 16:12:00,Partner,North America,Desktop,49.0,51-200
U103429,2025-04-08 05:31:00,Paid Search,,mobile ,81.0,
U103430,04/16/2025 16:03,Referral,EMEA,Tablet,45.0,1-10
U103431,2025-05-12 00:15:00,email,APAC,desktop,71.0,51-200
U103432,2025-03-06 05:25:00,Organic,EMEA,desktop,,51-200
U103433,2025-06-21 22:40:00,Direct,EMEA,Desktop,57.0,11 - 50
U103434,2025-01-20 17:57:00,Direct,North America,mobile ,64.0,51-200
U103435,2025-03-06 15:29:00,email,LATAM,mobile ,56.0,11 - 50
U103436,2025-04-23 01:33:00,Referral,North America,Mobile,48.0,51-200
U103437,06/15/2025 07:46,Referral,APAC,Tablet,70.0,201-1000
U103438,2025-04-27 18:57:00,paid search,,Tablet,48.0,201-1000
U103439,2025-01-09 17:48:00,email,APAC,Mobile,25.0,
U103440,2025-03-05 12:31:00,Paid Search,APAC,Tablet,41.0,1-10
U103441,2025-06-08 14:44:00,paid search,APAC,mobile ,54.0,
U103442,2025-04-12 10:19:00,Email,North America,Tablet,81.0,11 - 50
U103443,2025-05-12 02:32:00,paid search,North America,Tablet,71.0,1000+
U103444,04/24/2025 06:21,Referral,,mobile ,21.0,1000+
U103445,2025-04-04 01:10:00,Direct,APAC,Desktop,,
U103446,2025-04-03 21:31:00,Partner,EMEA,Tablet,75.0,201-1000
U103447,2025-06-03 22:19:00,email,North America,Desktop,43.0,201-1000
U103448,2025-06-24 04:18:00,paid search,EMEA,Tablet,60.0,1000+
U103449,2025-06-26 12:51:00,Referral,APAC,mobile ,76.0,11 - 50
U103450,2025-05-10 06:08:00,Organic,,mobile ,59.0,51-200
U103451,05/01/2025 16:19,Social,North America,Tablet,19.0,201-1000
U103452,2025-06-27 19:42:00,email,,Tablet,86.0,
U103453,2025-03-28 22:02:00,email,North America,Mobile,67.0,51-200
U103454,2025-06-19 14:14:00,Paid Search,EMEA,Mobile,70.0,11 - 50
U103455,2025-03-18 04:34:00,Organic,North America,Mobile,94.0,1000+
U103456,2025-04-04 11:13:00,Direct,LATAM,Desktop,58.0,201-1000
U103457,2025-01-22 21:43:00,Email,,mobile ,7.0,
U103458,04/15/2025 06:36,Paid Search,EMEA,Tablet,,1000+
U103459,2025-04-27 22:06:00,Social,EMEA,Tablet,43.0,
U103460,2025-04-17 18:05:00,Direct,APAC,mobile ,79.0,11-50
U103461,2025-03-05 11:00:00,paid search,LATAM,Tablet,64.0,51-200
U103462,2025-01-23 18:38:00,Organic,EMEA,desktop,34.0,1000+
U103463,2025-01-10 11:43:00,Partner,LATAM,Mobile,62.0,
U103464,2025-01-16 14:21:00,Social,LATAM,Mobile,55.0,201-1000
U103465,05/11/2025 08:25,Paid Search,EMEA,Desktop,81.0,1-10
U103466,2025-05-25 17:37:00,Email,North America,Desktop,72.0,11-50
U103467,2025-05-18 11:50:00,Direct,EMEA,desktop,43.0,51-200
U103468,2025-01-16 17:44:00,Partner,North America,Desktop,51.0,51-200
U103469,2025-01-03 15:08:00,Organic,EMEA,mobile ,72.0,201-1000
U103470,2025-06-19 19:46:00,paid search,North America,desktop,85.0,201-1000
U103471,2025-02-15 09:24:00,Email,LATAM,Desktop,,1000+
U103472,02/15/2025 17:25,email,EMEA,Tablet,61.0,51-200
U103473,2025-05-21 02:04:00,Organic,North America,Mobile,77.0,11-50
U103474,2025-06-13 11:54:00,Organic,EMEA,mobile ,51.0,201-1000
U103475,2025-04-12 23:42:00,Social,LATAM,desktop,57.0,1-10
U103476,2025-02-23 14:03:00,Partner,LATAM,desktop,70.0,201-1000
U103477,2025-03-17 15:22:00,Referral,North America,Tablet,79.0,201-1000
U103478,2025-02-10 23:06:00,Social,,mobile ,14.0,1000+
U103479,01/03/2025 05:46,Referral,EMEA,Desktop,90.0,11 - 50
U103480,2025-05-05 16:36:00,Paid Search,North America,Desktop,49.0,1-10
U103481,2025-06-24 08:22:00,Referral,North America,Desktop,45.0,51-200
U103482,2025-05-10 02:37:00,Referral,APAC,Desktop,100.0,201-1000
U103483,2025-04-13 22:21:00,Social,LATAM,mobile ,92.0,1000+
U103484,2025-03-16 11:15:00,paid search,North America,desktop,,11 - 50
U103485,2025-04-11 11:44:00,Email,LATAM,Mobile,33.0,1-10
U103486,04/23/2025 17:24,email,LATAM,Mobile,37.0,1-10
U103487,2025-05-01 20:25:00,Paid Search,LATAM,Mobile,74.0,51-200
U103488,2025-02-23 16:47:00,paid search,EMEA,desktop,69.0,1000+
U103489,2025-01-07 13:59:00,Direct,APAC,Tablet,62.0,
U103490,2025-02-20 23:51:00,email,North America,Desktop,59.0,11-50
U103491,2025-02-14 09:23:00,paid search,,mobile ,44.0,11-50
U103492,2025-04-15 04:13:00,email,North America,Desktop,43.0,51-200
U103493,02/19/2025 01:38,paid search,APAC,Tablet,75.0,11 - 50
U103494,2025-05-19 21:41:00,Email,LATAM,Tablet,86.0,
U103495,2025-06-04 07:53:00,Partner,EMEA,Tablet,68.0,1-10
U103496,2025-05-04 21:17:00,Organic,North America,Mobile,53.0,51-200
U103497,2025-03-21 15:13:00,Direct,LATAM,Desktop,,51-200
U103498,2025-05-04 05:24:00,Organic,,Mobile,25.0,201-1000
U103499,2025-05-25 14:50:00,Email,APAC,Mobile,41.0,1-10
U103500,01/26/2025 18:22,Partner,APAC,Mobile,59.0,201-1000
U103501,2025-03-26 20:10:00,Organic,APAC,Tablet,51.0,11-50
U103502,2025-03-25 13:20:00,Referral,North America,Mobile,56.0,11-50
U103503,2025-03-26 12:24:00,email,North America,mobile ,40.0,
U103504,2025-05-28 08:49:00,email,,Mobile,73.0,
U103505,2025-02-08 18:29:00,Social,APAC,desktop,81.0,51-200
U103506,2025-05-31 12:45:00,Referral,LATAM,desktop,12.0,1000+
U103507,06/28/2025 07:57,Social,APAC,Desktop,59.0,11 - 50
U103508,2025-04-22 18:17:00,paid search,North America,Desktop,59.0,1-10
U103509,2025-04-09 04:24:00,Partner,EMEA,Mobile,42.0,1000+
U103510,2025-03-13 20:02:00,paid search,,Mobile,,201-1000
U103511,2025-02-10 11:44:00,Paid Search,LATAM,mobile ,76.0,11-50
U103512,2025-03-02 16:25:00,paid search,,Tablet,37.0,1-10
U103513,2025-01-28 10:01:00,Social,North America,desktop,73.0,
U103514,03/14/2025 05:54,email,EMEA,mobile ,61.0,
U103515,2025-06-07 20:06:00,Email,APAC,Tablet,78.0,201-1000
U103516,2025-04-20 03:30:00,Paid Search,LATAM,Tablet,42.0,1000+
U103517,2025-02-28 16:45:00,Social,,Mobile,59.0,51-200
U103518,2025-01-21 16:47:00,Referral,EMEA,Desktop,35.0,
U103519,2025-02-28 02:31:00,email,LATAM,Desktop,78.0,1000+
U103520,2025-01-08 03:59:00,Organic,LATAM,Mobile,32.0,51-200
U103521,05/10/2025 21:04,paid search,,Desktop,21.0,1-10
U103522,2025-06-24 17:42:00,Partner,LATAM,Desktop,55.0,201-1000
U103523,2025-02-25 05:56:00,Organic,LATAM,mobile ,,1-10
U103524,2025-03-29 22:34:00,Paid Search,LATAM,Mobile,46.0,
U103525,2025-05-08 12:56:00,Social,,Desktop,36.0,1-10
U103526,2025-04-23 20:37:00,paid search,,Tablet,49.0,11 - 50
U103527,2025-06-08 18:13:00,email,APAC,Mobile,61.0,1-10
U103528,06/10/2025 18:48,Partner,APAC,mobile ,81.0,11 - 50
U103529,2025-02-02 07:31:00,Email,EMEA,Mobile,68.0,
U103530,2025-04-10 00:41:00,Organic,EMEA,Desktop,55.0,
U103531,2025-04-23 03:09:00,Social,North America,mobile ,63.0,201-1000
U103532,2025-05-26 19:38:00,Email,LATAM,Mobile,49.0,1000+
U103533,2025-01-28 16:28:00,Email,,Desktop,59.0,11-50
U103534,2025-03-01 06:02:00,Paid Search,North America,Tablet,59.0,11-50
U103535,06/02/2025 21:44,Organic,EMEA,Tablet,45.0,1-10
U103536,2025-02-17 12:20:00,email,APAC,Desktop,,1-10
U103537,2025-05-12 07:43:00,Paid Search,EMEA,Tablet,23.0,51-200
U103538,2025-01-27 14:57:00,Referral,EMEA,Mobile,83.0,1-10
U103539,2025-03-23 22:33:00,Partner,LATAM,mobile ,65.0,
U103540,2025-01-01 17:18:00,Referral,LATAM,mobile ,81.0,201-1000
U103541,2025-06-12 07:46:00,Direct,LATAM,mobile ,69.0,201-1000
U103542,01/16/2025 05:21,Referral,,Tablet,25.0,201-1000
U103543,2025-02-28 00:10:00,Social,North America,desktop,51.0,1-10
U103544,2025-02-02 09:12:00,email,LATAM,mobile ,38.0,1-10
U103545,2025-06-05 03:15:00,Referral,,Desktop,74.0,11-50
U103546,2025-01-19 23:25:00,email,,Tablet,75.0,1000+
U103547,2025-02-22 19:31:00,Organic,LATAM,Desktop,58.0,1000+
U103548,2025-06-28 11:17:00,Referral,EMEA,desktop,54.0,1000+
U103549,01/14/2025 08:20,Referral,,Mobile,,51-200
U103550,2025-06-25 18:28:00,Referral,LATAM,mobile ,57.0,
U103551,2025-05-18 16:09:00,email,North America,mobile ,23.0,11-50
U103552,2025-06-17 11:01:00,Email,North America,Desktop,53.0,11-50
U103553,2025-04-08 19:01:00,Partner,EMEA,Tablet,53.0,11 - 50
U103554,2025-04-09 01:04:00,paid search,APAC,mobile ,38.0,51-200
U103555,2025-02-19 08:00:00,Referral,,desktop,80.0,201-1000
U103556,03/15/2025 19:24,Organic,,Mobile,37.0,51-200
U103557,2025-03-31 18:00:00,Organic,North America,Tablet,66.0,11-50
U103558,2025-01-06 21:50:00,Paid Search,APAC,Tablet,65.0,
U103559,2025-04-17 16:03:00,Social,North America,desktop,44.0,201-1000
U103560,2025-02-05 18:26:00,Paid Search,LATAM,Mobile,44.0,11 - 50
U103561,2025-03-04 04:26:00,Social,APAC,Tablet,54.0,51-200
U103562,2025-04-18 09:49:00,Referral,EMEA,Tablet,,51-200
U103563,03/23/2025 09:03,Paid Search,APAC,desktop,43.0,51-200
U103564,2025-03-03 21:13:00,email,,desktop,54.0,51-200
U103565,2025-03-30 17:12:00,paid search,EMEA,desktop,98.0,11-50
U103566,2025-01-07 01:53:00,Direct,North America,Desktop,38.0,1000+
U103567,2025-05-26 11:17:00,Social,EMEA,desktop,31.0,
U103568,2025-01-14 17:33:00,Direct,LATAM,mobile ,100.0,1000+
U103569,2025-01-23 00:18:00,Social,APAC,Tablet,19.0,11 - 50
U103570,05/24/2025 02:56,Direct,APAC,desktop,55.0,1000+
U103571,2025-03-14 02:26:00,paid search,North America,mobile ,96.0,201-1000
U103572,2025-04-30 22:16:00,Direct,,Tablet,70.0,11-50
U103573,2025-06-08 09:39:00,Direct,,Desktop,60.0,51-200
U103574,2025-04-04 10:46:00,Organic,LATAM,desktop,42.0,
U103575,2025-05-07 06:58:00,Social,EMEA,Desktop,,1-10
U103576,2025-02-07 05:29:00,Partner,APAC,mobile ,43.0,1-10
U103577,06/20/2025 03:35,Email,APAC,mobile ,58.0,201-1000
U103578,2025-04-30 05:47:00,paid search,APAC,desktop,35.0,201-1000
U103579,2025-06-03 15:39:00,Partner,,Desktop,64.0,
U103580,2025-05-02 08:19:00,paid search,LATAM,Tablet,97.0,11-50
U103581,2025-03-15 22:13:00,paid search,EMEA,Tablet,61.0,
U103582,2025-01-14 08:19:00,Email,,Tablet,54.0,11-50
U103583,2025-06-22 22:12:00,Referral,,desktop,100.0,11 - 50
U103584,04/23/2025 23:15,paid search,EMEA,Desktop,100.0,
U103585,2025-04-09 08:23:00,Paid Search,EMEA,desktop,82.0,1000+
U103586,2025-06-01 23:31:00,Direct,North America,Mobile,64.0,51-200
U103587,2025-04-15 15:22:00,Partner,North America,Mobile,32.0,1-10
U103588,2025-05-07 19:46:00,Partner,LATAM,Tablet,,11-50
U103589,2025-01-11 08:27:00,Referral,,Tablet,67.0,11-50
U103590,2025-04-12 13:07:00,email,APAC,Desktop,36.0,1000+
U103591,05/14/2025 17:05,Social,,desktop,62.0,1-10
U103592,2025-01-06 07:52:00,Paid Search,EMEA,mobile ,52.0,11 - 50
U103593,2025-04-18 16:23:00,Organic,LATAM,Desktop,75.0,
U103594,2025-03-07 22:12:00,email,,desktop,35.0,
U103595,2025-04-01 10:20:00,Social,,desktop,52.0,
U103596,2025-02-24 05:59:00,Direct,APAC,mobile ,62.0,11 - 50
U103597,2025-06-08 18:59:00,paid search,LATAM,desktop,28.0,1000+
U103598,03/22/2025 20:05,Social,LATAM,desktop,75.0,1000+
U103599,2025-04-06 10:04:00,Direct,EMEA,Desktop,64.0,11-50
U103600,2025-03-24 20:59:00,paid search,LATAM,Desktop,33.0,51-200
U103601,2025-02-02 15:09:00,Partner,EMEA,Mobile,,1-10
U103602,2025-05-09 10:06:00,Organic,EMEA,desktop,81.0,
U103603,2025-05-11 07:35:00,Partner,EMEA,Mobile,36.0,11 - 50
U103604,2025-01-24 03:32:00,Direct,,Desktop,52.0,1-10
U103605,02/16/2025 16:57,Organic,,desktop,58.0,
U103606,2025-03-04 18:51:00,Partner,LATAM,Mobile,62.0,1-10
U103607,2025-02-18 18:08:00,Email,LATAM,Mobile,66.0,11-50
U103608,2025-03-01 07:43:00,email,APAC,Tablet,24.0,
U103609,2025-04-01 01:16:00,Partner,North America,desktop,47.0,1000+
U103610,2025-04-09 22:14:00,email,EMEA,Tablet,68.0,11-50
U103611,2025-02-27 08:53:00,Partner,APAC,Desktop,87.0,
U103612,06/17/2025 03:06,Referral,APAC,desktop,68.0,51-200
U103613,2025-06-03 10:43:00,Organic,EMEA,Mobile,50.0,11 - 50
U103614,2025-02-11 17:41:00,Organic,APAC,desktop,,
U103615,2025-05-12 16:01:00,email,LATAM,desktop,68.0,51-200
U103616,2025-02-03 20:46:00,Email,North America,desktop,53.0,201-1000
U103617,2025-02-22 09:25:00,Organic,APAC,Desktop,71.0,11-50
U103618,2025-04-26 01:21:00,paid search,LATAM,Tablet,69.0,1000+
U103619,03/30/2025 23:13,Email,EMEA,mobile ,59.0,
U103620,2025-06-24 21:15:00,email,APAC,Desktop,62.0,11-50
U103621,2025-03-07 17:38:00,email,,Desktop,22.0,11 - 50
U103622,2025-01-09 21:43:00,Organic,EMEA,mobile ,100.0,201-1000
U103623,2025-02-19 08:42:00,Social,,Tablet,51.0,51-200
U103624,2025-04-10 20:15:00,Social,APAC,Desktop,79.0,201-1000
U103625,2025-02-02 00:05:00,paid search,LATAM,mobile ,66.0,201-1000
U103626,02/03/2025 00:59,Organic,APAC,Mobile,72.0,11-50
U103627,2025-01-10 15:18:00,Social,LATAM,Desktop,,
U103628,2025-05-11 02:04:00,email,North America,desktop,48.0,11 - 50
U103629,2025-03-28 21:47:00,paid search,EMEA,desktop,47.0,
U103630,2025-03-29 02:29:00,Organic,LATAM,desktop,54.0,1-10
U103631,2025-02-04 04:48:00,Partner,EMEA,desktop,58.0,1-10
U103632,2025-05-14 16:59:00,Referral,APAC,desktop,42.0,11-50
U103633,03/09/2025 02:43,Email,EMEA,Desktop,44.0,1-10
U103634,2025-03-03 15:06:00,Direct,North America,Tablet,75.0,11-50
U103635,2025-01-23 23:26:00,Email,LATAM,mobile ,80.0,11 - 50
U103636,2025-03-14 22:11:00,Partner,APAC,mobile ,60.0,1000+
U103637,2025-04-16 03:39:00,Organic,EMEA,mobile ,73.0,11-50
U103638,2025-05-16 13:20:00,Organic,APAC,Tablet,61.0,1000+
U103639,2025-06-12 12:11:00,Social,EMEA,Tablet,16.0,11-50
U103640,05/21/2025 18:47,email,EMEA,mobile ,,
U103641,2025-04-15 11:44:00,paid search,,mobile ,75.0,201-1000
U103642,2025-04-24 11:20:00,Paid Search,APAC,desktop,68.0,51-200
U103643,2025-06-01 11:31:00,Email,,desktop,41.0,1-10
U103644,2025-01-29 14:09:00,Referral,,mobile ,50.0,51-200
U103645,2025-06-06 14:53:00,email,EMEA,mobile ,45.0,1000+
U103646,2025-02-24 11:51:00,paid search,North America,Tablet,40.0,
U103647,06/15/2025 02:49,paid search,EMEA,desktop,54.0,
U103648,2025-01-14 11:45:00,email,,mobile ,42.0,
U103649,2025-03-22 14:53:00,Direct,APAC,desktop,63.0,
U103650,2025-06-05 04:06:00,Organic,APAC,Tablet,84.0,11 - 50
U103651,2025-06-02 11:18:00,Referral,North America,mobile ,76.0,11 - 50
U103652,2025-03-28 07:17:00,Email,,Desktop,31.0,51-200
U103653,2025-02-23 12:25:00,email,North America,Mobile,,
U103654,06/13/2025 21:42,Paid Search,North America,Desktop,51.0,11-50
U103655,2025-01-12 08:21:00,Referral,APAC,Desktop,68.0,11 - 50
U103656,2025-04-20 11:23:00,Email,North America,Tablet,28.0,1000+
U103657,2025-03-23 05:53:00,Organic,,mobile ,64.0,201-1000
U103658,2025-06-22 20:34:00,Paid Search,APAC,Desktop,40.0,1000+
U103659,2025-05-04 02:48:00,email,APAC,Desktop,61.0,11-50
U103660,2025-06-07 21:32:00,Email,APAC,mobile ,58.0,11-50
U103661,04/12/2025 18:20,Paid Search,,desktop,30.0,11 - 50
U103662,2025-04-14 10:54:00,paid search,LATAM,Desktop,79.0,11 - 50
U103663,2025-01-20 01:17:00,Partner,North America,Desktop,85.0,201-1000
U103664,2025-01-09 11:35:00,paid search,APAC,Tablet,46.0,1000+
U103665,2025-01-18 06:03:00,Paid Search,LATAM,desktop,36.0,201-1000
U103666,2025-01-13 08:07:00,Email,North America,Desktop,,11 - 50
U103667,2025-06-12 14:36:00,paid search,,Tablet,56.0,1-10
U103668,03/19/2025 15:53,paid search,EMEA,desktop,48.0,11 - 50
U103669,2025-01-13 04:18:00,Direct,,desktop,54.0,1000+
U103670,2025-04-06 15:04:00,paid search,,Mobile,78.0,11-50
U103671,2025-02-19 15:22:00,Partner,APAC,mobile ,45.0,11-50
U103672,2025-01-26 20:12:00,Direct,,Mobile,55.0,201-1000
U103673,2025-06-02 10:18:00,Social,APAC,Tablet,1.0,201-1000
U103674,2025-05-08 23:07:00,Paid Search,EMEA,Mobile,60.0,11-50
U103675,06/09/2025 00:19,Social,North America,desktop,55.0,11-50
U103676,2025-02-28 23:00:00,Direct,,Desktop,57.0,201-1000
U103677,2025-01-25 02:57:00,Partner,LATAM,Tablet,64.0,1000+
U103678,2025-03-07 18:23:00,Social,APAC,mobile ,51.0,11 - 50
U103679,2025-01-19 04:30:00,paid search,North America,Desktop,,51-200
U103680,2025-02-20 14:49:00,Email,LATAM,desktop,39.0,1000+
U103681,2025-01-20 02:03:00,Direct,LATAM,mobile ,37.0,201-1000
U103682,04/04/2025 15:42,Direct,North America,mobile ,71.0,51-200
U103683,2025-01-17 21:55:00,Email,APAC,Desktop,80.0,
U103684,2025-05-14 15:13:00,Email,North America,mobile ,49.0,201-1000
U103685,2025-01-27 10:58:00,paid search,North America,Tablet,55.0,11-50
U103686,2025-06-26 22:27:00,paid search,LATAM,mobile ,81.0,1-10
U103687,2025-05-04 12:52:00,email,North America,Mobile,51.0,1-10
U103688,2025-06-16 11:39:00,Paid Search,EMEA,Desktop,47.0,
U103689,02/07/2025 16:39,Referral,APAC,Desktop,40.0,1000+
U103690,2025-06-01 07:01:00,paid search,LATAM,desktop,65.0,
U103691,2025-02-11 06:05:00,Organic,LATAM,Mobile,48.0,1-10
U103692,2025-01-20 02:16:00,Paid Search,EMEA,mobile ,,1000+
U103693,2025-03-13 17:07:00,Organic,EMEA,Mobile,41.0,11-50
U103694,2025-04-20 01:56:00,Paid Search,LATAM,Tablet,36.0,11-50
U103695,2025-06-14 05:19:00,Referral,LATAM,mobile ,73.0,1000+
U103696,02/24/2025 01:39,paid search,LATAM,desktop,49.0,11-50
U103697,2025-01-15 13:40:00,Paid Search,APAC,desktop,66.0,201-1000
U103698,2025-05-01 05:52:00,Referral,North America,Mobile,79.0,1-10
U103699,2025-03-11 07:59:00,paid search,EMEA,mobile ,56.0,11-50
U103700,2025-04-23 11:09:00,Social,,Tablet,75.0,201-1000
U103701,2025-04-26 06:39:00,Paid Search,APAC,desktop,99.0,1000+
U103702,2025-04-09 23:29:00,Referral,APAC,desktop,55.0,11-50
U103703,06/26/2025 03:28,Email,North America,Mobile,87.0,11 - 50
U103704,2025-05-06 06:33:00,Direct,LATAM,desktop,56.0,51-200
U103705,2025-06-04 12:56:00,Organic,APAC,Tablet,,1-10
U103706,2025-05-08 08:57:00,Referral,EMEA,Mobile,55.0,
U103707,2025-06-24 18:55:00,Direct,EMEA,mobile ,53.0,201-1000
U103708,2025-06-22 16:18:00,Email,,Mobile,57.0,201-1000
U103709,2025-04-01 23:34:00,Direct,EMEA,Mobile,41.0,51-200
U103710,06/10/2025 08:01,Email,,Tablet,69.0,1-10
U103711,2025-03-27 11:45:00,Email,LATAM,desktop,70.0,1-10
U103712,2025-03-21 19:10:00,email,EMEA,desktop,47.0,1000+
U103713,2025-05-04 09:41:00,Organic,LATAM,Tablet,66.0,1-10
U103714,2025-01-23 20:18:00,Paid Search,,mobile ,52.0,201-1000
U103715,2025-06-28 15:23:00,Paid Search,,Tablet,69.0,201-1000
U103716,2025-05-08 13:53:00,Social,LATAM,Mobile,82.0,11-50
U103717,06/24/2025 08:12,Social,APAC,Tablet,49.0,11-50
U103718,2025-02-14 04:56:00,Email,EMEA,mobile ,,1000+
U103719,2025-04-09 10:36:00,Email,North America,Tablet,79.0,11 - 50
U103720,2025-01-18 21:46:00,Email,LATAM,Desktop,70.0,1-10
U103721,2025-03-28 23:25:00,Email,EMEA,desktop,72.0,11 - 50
U103722,2025-05-07 06:22:00,paid search,,Mobile,35.0,1-10
U103723,2025-03-05 15:20:00,Partner,EMEA,desktop,69.0,51-200
U103724,05/22/2025 11:33,Partner,EMEA,desktop,36.0,51-200
U103725,2025-05-27 12:10:00,Partner,LATAM,Mobile,77.0,11 - 50
U103726,2025-04-18 17:30:00,paid search,LATAM,mobile ,67.0,51-200
U103727,2025-01-10 18:01:00,Organic,APAC,desktop,70.0,11-50
U103728,2025-03-28 18:53:00,Referral,EMEA,Desktop,75.0,51-200
U103729,2025-05-28 12:50:00,Direct,North America,Desktop,76.0,201-1000
U103730,2025-01-19 22:38:00,Partner,APAC,Tablet,42.0,
U103731,05/04/2025 20:32,Email,EMEA,desktop,,1-10
U103732,2025-02-25 22:31:00,paid search,North America,Tablet,73.0,51-200
U103733,2025-05-22 05:41:00,email,North America,Desktop,71.0,51-200
U103734,2025-03-17 04:39:00,Partner,,mobile ,88.0,
U103735,2025-05-24 17:32:00,email,EMEA,Desktop,31.0,1000+
U103736,2025-01-22 13:00:00,Partner,APAC,desktop,33.0,11 - 50
U103737,2025-03-08 23:43:00,paid search,LATAM,Tablet,57.0,201-1000
U103738,06/07/2025 00:57,Paid Search,North America,Tablet,38.0,11-50
U103739,2025-01-21 09:10:00,Social,APAC,mobile ,44.0,11 - 50
U103740,2025-02-04 04:38:00,email,LATAM,mobile ,68.0,51-200
